Time (s),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
6.48774582283338e-11,-55734106.97903435,1552459.1366372032,2162970.33785482,-104664137.3288954,4539915.618992657,1596858.582241076,101496298.74875827,342911.5858692809,2.1620246984580277e-15,1.682471934678036e-15,1.0274688364978612e-14,1.3588183936268601e-15,9.147183581341887e-15,9.10609029139339e-17,2649890.4338516374,-2649890.550552934,0.11594274561285194,0.000758550939486651,1.2089803671913756e-10,9.994595254535287e-12,1.644340288128271e-12,5.465917953968229e-25,2.98126771155687e-25,7.858739441556456e-29,1.9348407244821967e-30,1.7667820722287127e-37,3.3218078579156047e-40,2.2356977752332014e-20,2.5248933655265444e-20,4.4113205771685716e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1625427293646365e-61,5.4798304475835604e-64,2.658521557418914e-26,3.9452099106787517e-29
7.164829307223605e-11,-56049666.79106342,1374251.0837839448,2121100.3827486914,-105123454.95171575,4494273.148500339,1794133.0261180107,101878551.47716229,381995.8496204718,2.3710794638815163e-15,1.9441708793677643e-15,4.380135391881611e-14,-1.2800925748212533e-13,2.8353331390934294e-14,1.0243718654434826e-16,2683691.1871641283,-2683691.307501019,0.119470485586851,0.0008664049175050003,1.5612496234685204e-10,1.2191792280375795e-11,2.299024732430126e-12,6.725085671205998e-25,4.143131643386421e-25,1.1377552132206004e-28,3.1144083020456036e-30,3.2135050530962433e-37,6.732239633010303e-40,2.907231078528197e-20,2.3483736141368746e-20,7.211282694467019e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421652545956288e-61,1.9825204082658406e-63,4.3778497635034476e-26,6.902576051086484e-29
8.325347690442014e-11,-56582127.14860927,1209578.5356615826,2045595.740701935,-105768402.63330129,4404108.326314795,2127210.073903945,102398404.20046648,448871.47978655255,2.7153387393042167e-15,2.3959996373322794e-15,-7.33784750689232e-15,7.787609140821717e-14,3.329130929283959e-15,2.5401093728156376e-16,2734660.1084854566,-2734660.2348241457,0.12528266943883223,0.0010560197254377154,2.2871726990109735e-10,1.6318238966715305e-11,3.784319414054155e-12,9.08734423062413e-25,6.742500154169202e-25,1.972799162838233e-28,6.335716766199084e-30,7.883547221862919e-37,1.9442402696597776e-39,4.276065943123904e-20,5.868052195844599e-20,1.756312760921923e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571428792633068e-60,1.224299167065229e-62,9.690958850686812e-26,1.6319677013468e-28
9.147324331465311e-11,-56952377.3005188,1149359.7768480666,1991854.415234764,-106164769.07526012,4336326.32301955,2358911.5786839123,102709022.58113723,496111.31544074294,2.9512303607715304e-15,2.7707407076010373e-15,-1.5295181257237546e-14,8.953440957486452e-14,4.329199544718596e-15,3.54531310091113e-16,2767821.8289843085,-2767821.9595739655,0.12939586518253668,0.0011937917284796501,2.8986101224504705e-10,1.9505051654983848e-11,5.150045770628824e-12,1.0908232419096667e-24,9.084708638237639e-25,2.7723860805173605e-28,9.828734867036368e-30,1.375085853823831e-36,3.7420285338906514e-39,5.427539452295732e-20,1.0116035961097832e-19,1.6212922792684567e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.253483167046623e-60,1.684031128747725e-62,1.3195900153869411e-25,2.8538610998260896e-28
1.0443241282851695e-10,-57524280.18481228,1097315.9103674397,1909212.6367712088,-106737326.86873794,4228193.4927452,2716865.257729752,103148655.48955421,570332.4113211103,3.3128751050275715e-15,3.4100729585706523e-15,6.048115909580342e-13,-2.4232593081459106e-12,3.510372198992286e-13,1.5665073359696193e-17,2817593.314081678,-2817593.4515209123,0.13602247156775446,0.0014167616540351358,4.034269229828936e-10,2.4962364973046073e-11,7.908147163676543e-12,1.4024157887038328e-24,1.3568659834835966e-24,4.451231082378627e-28,1.8115038156851467e-29,2.9766312004052286e-36,9.354064909813156e-39,7.63950853968709e-20,1.843363869379881e-21,3.908281811402499e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7794798394334403e-60,8.737900958090468e-62,2.681785683890378e-25,5.806129450336262e-28
1.1391121903577872e-10,-57933522.05288401,1074999.048038543,1851146.471414703,-107132315.44619457,4149928.2994455835,2972995.7325081322,103447313.62415756,624405.7624687529,3.57059770629707e-15,3.3644803649317353e-15,-1.7429606988526414e-13,1.5559005689584053e-13,7.877423798801821e-15,2.3465189381049146e-15,2852878.241643661,-2852878.384231897,0.14100390362488585,0.0015843318426743147,5.003464947320277e-10,2.9287070515042566e-11,1.0451087632864741e-11,1.649600104543767e-24,1.8294909338628634e-24,6.055106287623106e-28,2.6976097036702603e-29,5.005471153921573e-36,1.7438110377848305e-38,9.371571648589225e-20,8.424986067565587e-19,2.9767389204570696e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852512776474535e-58,2.209140432711731e-61,3.5069226408344056e-25,1.0425125408985997e-27
1.1391121903577872e-10,-57933519.49397889,1074999.9216251904,1851146.3881205078,-107132309.75170547,4149928.062710452,2972995.647632798,103447308.09463607,624405.7347739426,3.57059754146935e-15,3.3644801744645324e-15,-1.742960617957119e-13,1.5559004969968512e-13,7.877423415047481e-15,2.3465188297978464e-15,2852878.1112846485,-2852878.2538728677,0.14100388663289437,0.0015843317649148316,5.003464686731564e-10,2.9287068046926645e-11,1.0451087138031051e-11,1.6496000182883315e-24,1.82949084840147e-24,6.055105978439931e-28,2.6976095755199676e-29,5.005470887925726e-36,1.743810953827018e-38,9.371570971627047e-20,8.424985670710479e-19,2.9767387796213796e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852511987694622e-58,2.2091403207781097e-61,3.5069224596215455e-25,1.042512489002406e-27
1.1391121903577872e-10,-57933519.450425595,1074999.8778801071,1851146.3895730495,-107132309.75317043,4149928.1070114668,2972995.603332558,103447308.09464735,624405.7347743836,4.373194152099667e-09,-0.0028580459080809416,0.000537204640469298,4.541981153218101e-06,0.00019204422371871076,2.3465188297978224e-15,2852878.111955728,-2852878.254543946,0.14312813681250172,0.0015843317957228917,5.003464686731554e-10,2.928706804692683e-11,1.0451087138031129e-11,1.4398384122358305e-18,1.8295027825193203e-24,6.110982380898157e-28,2.700580158808559e-29,5.005470887925746e-36,1.743810953827003e-38,7.980102247699456e-11,1.1343670567658613e-18,2.9767387795708286e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852511987694696e-58,2.2091403207780996e-61,3.5069224596216153e-25,1.042512489002408e-27
1.1391121903577872e-10,-57933519.449691735,1074999.877338421,1851146.3881201048,-107132309.75171727,4149928.1070114956,2972995.6033325554,103447308.09464708,624405.7347743829,3.570597860371665e-15,3.364480178809613e-15,-1.7429606179570682e-13,1.5559005132911948e-13,7.877423415010258e-15,2.3465188297978184e-15,2852878.111284364,-2852878.2538725925,0.14100389608474168,0.0015843317789171754,5.003464686731546e-10,2.928706804692674e-11,1.0451087138031114e-11,1.6496000887889775e-24,1.829490849375641e-24,6.055105978439899e-28,2.6976095755199794e-29,5.005470887925735e-36,1.743810953827e-38,9.371571289798298e-20,8.424985673593538e-19,2.9767387795708247e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852511987694663e-58,2.2091403207780962e-61,3.5069224596216102e-25,1.0425124890024068e-27
1.1391121903577872e-10,-57933519.449757814,1074999.8776442327,1851146.388120006,-107132309.75200114,4149928.1070114686,2972995.603332559,103447308.09493108,624405.7347743836,3.5705975414694386e-15,3.364480174461507e-15,-1.7429606179570675e-13,9.50382918572141e-10,2.4066957041341964e-09,2.3465188297978224e-15,2852878.111284521,-2852878.25387274,0.1410038866329042,0.002107946379861138,6.679065697776132e-10,-0.0005896165885114078,6.599848882804007e-05,1.649600018288345e-24,1.829490848401453e-24,6.05510597843991e-28,2.697609575519983e-29,5.005470887925746e-36,1.743810953827003e-38,9.371570963124041e-20,8.424985670710504e-19,2.9767387795708286e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3852511987694696e-58,2.2091403207780996e-61,3.5069224596216153e-25,1.042512489002408e-27
