Time (s),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,1.0645412494327901e-23,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.15000000223465468,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.064555333581638e-23,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.0645432175466006e-23,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,1.0645432175466016e-23,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.0645432175466006e-23,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,1.0645432175466843e-23,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,1.0645432175466006e-23,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,1.0645432175466006e-23,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
1.6730557620466937e-10,0.04999999999969912,1.2034789947949518e-14,5.4281360605989394e-17,0.09999999999884068,4.5345878782664385e-15,0.8000000000002387,1.1896394284523215e-12,3.409358157767535e-18,-1.9681138105360191e-29,-8.482292379517725e-29,5.309912041729781e-27,-1.8226007269077897e-26,5.650768427170123e-13,0.1499999999994805,2.9590645636081662e-18,0.8500000000002584,5.6079109095024906e-27,1.8535488976721644e-18,1.2116035037441153e-28,1.6944264344617474e-19,7.276513243335604e-22,-2.1356895096733103e-56,-6.016710058269239e-42,1.6963102894526824e-41,3.419332515680147e-29,4.206351325632752e-27,8.747896227904783e-25,8.357285603291325e-47,9.646680250434085e-39,3.578050682451096e-59,3.537985396599045e-33,2.8321471180368035e-34,2.0618083499879356e-38,1.4566775576881743e-41,2.5410609099766615e-19,7.315401030214358e-32,2.411107616476409e-43,3.4824854070805304e-23,8.368898375374932e-37,2.029949364683057e-40,4.9088424877256145e-36,2.1288773042382036e-44,3.826515055907818e-31,8.309778295751265e-59,9.585954792046852e-54,1.8439352805115857e-34,6.908079719282021e-32,0.05000000000001521,0.0,8.462996449431084e-44,1.9924664673118866e-39,2.904883636800351e-43,2.223596211959747e-42
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.10000000148410446,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,1.0327084340906411e-22,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.150000002232509,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,1.032737615957019e-22,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,1.0327086561465486e-22,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,1.0327086561465556e-22,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,1.0327086561465486e-22,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,1.0327086561469882e-22,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.0327086561465486e-22,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,1.0327086561465486e-22,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
8.607333120831509e-10,0.04999999999845238,1.1516801344435507e-14,2.7373962523399114e-16,0.09999999999398834,2.0674712171604004e-14,0.8000000000012729,6.172922432808759e-12,5.382290074353354e-17,-2.2205590752628754e-29,-5.430216539341316e-28,7.345551063359895e-26,-1.4290778414880213e-25,2.9076135327905017e-12,0.14999999999733482,1.5735906455167614e-17,0.8500000000013742,1.9197877097886477e-25,2.8872787210709476e-17,2.8959810470404058e-27,2.5719859775135177e-18,3.4889955188142916e-20,-3.211416499963206e-55,3.718686905948416e-41,2.8262382730002842e-40,1.4212254477425639e-27,1.7511325563719213e-25,3.660282250844873e-23,1.9532347327081477e-45,7.076895426962989e-37,8.860523306585847e-57,5.511514905284753e-32,4.484877291441559e-33,1.0826119407702097e-36,2.8441104238279708e-39,2.810524305225123e-19,4.196160474250772e-31,4.7652013979363226e-42,1.8427150263430456e-22,4.396155070673044e-35,-2.346269045967034e-40,6.331438953176452e-35,2.4235026218376953e-42,3.0815787763681933e-30,1.325256905623547e-56,7.372741443158237e-52,2.857898085783351e-33,3.5348710738440476e-31,0.05000000000008085,0.0,2.9886799364135243e-41,6.758447626542288e-37,1.0229162629014242e-40,7.653483347950591e-40
